dft,model
-5.388151402,-5.396293163
-4.925166568,-4.916047573
-4.390994174,-4.396632671
-3.904923755,-3.908943653
-3.114989149,-3.116846085
-4.195766878,-4.203332424
-4.986253835,-4.994673252
-3.506174605,-3.503687382
-4.966441687,-4.980802059
-4.993168705,-4.986244678
-4.655743103,-4.660802364
-5.198156293,-5.198674202
-4.931100547,-4.932871342
-4.204450758,-4.212756634
-4.467314329,-4.467608452
-4.900998472,-4.905326366
-3.965327898,-3.966746092
-4.56242429,-4.570857525
-5.089323478,-5.067631245
-4.771340604,-4.769566059
-5.045123662,-5.049106121
-4.760167212,-4.757914066
-4.331690616,-4.340142727
-3.921569246,-3.931251764
-4.72980724,-4.73426199
-5.045796848,-5.048827648
-4.646707665,-4.640801907
-3.186039129,-3.190525055
-4.447658549,-4.440970898
-4.540921778,-4.545927525
-4.781721622,-4.782160759
-4.853326613,-4.86225462
-4.387621255,-4.391230583
-5.586180475,-5.581353664
-4.463394713,-4.466180325
-4.632704933,-4.642431259
-4.279502573,-4.286185741
-4.573971702,-4.575669765
-4.639341442,-4.64298439
-4.762561759,-4.762861729
-5.252899596,-5.252976418
-4.941982034,-4.940521717
-4.436592707,-4.436006069
-4.671659869,-4.6666646
-5.220556633,-5.21412468
-5.075692826,-5.070351124
-4.764553375,-4.763716221
-4.997305469,-5.002710819
-5.352093708,-5.35588789
-4.607777411,-4.601004601
-4.759065502,-4.759637356
-4.722967288,-4.713987827
-4.585377717,-4.595942497
-5.900732244,-5.89868784
-4.766732166,-4.767158031
-4.787091063,-4.785959244
-4.615749869,-4.624504089
-4.317721366,-4.328247547
-5.061601485,-5.072976589
-4.722383693,-4.718207836
-4.796649017,-4.795627594
-4.207722842,-4.215916157
-5.062889538,-5.059548855
-4.662422121,-4.677174568
-4.659317262,-4.656932831
-4.596527893,-4.602046967
-3.648418686,-3.652063847
-5.077338061,-5.09382391
-4.58406998,-4.58848238
-4.967833392,-4.966898441
-4.539999488,-4.558458805
-3.887067302,-3.889600754
-4.455215631,-4.467336655
-4.61995993,-4.629894733
-3.755710074,-3.754166126
-5.148679774,-5.150224686
-4.798720544,-4.797735691
-4.293716579,-4.285113811
-5.025408418,-5.022453308
-5.096549626,-5.090095997
-4.597454117,-4.615020275
-4.890804048,-4.894377232
-5.231968248,-5.23883009
-4.68411725,-4.682517529
-4.35642354,-4.359794617
-5.038928036,-5.037098408
-4.627430604,-4.630868435
-4.231350344,-4.237067223
-4.75404708,-4.752420902
-4.128833391,-4.132993698
-4.573400198,-4.577954769
-5.182150975,-5.185616493
-5.153551406,-5.153476238
-4.589140056,-4.590824604
-5.755120943,-5.733565807
-4.496844551,-4.500732899
-4.608319266,-4.609612465
-4.65745528,-4.669660091
-5.282761463,-5.288107872
-4.604904443,-4.612201214
-4.84133027,-4.843666077
-4.542601724,-4.557135105
-5.075680519,-5.097840786
-4.770222049,-4.769527912
-4.682301008,-4.675814152
-4.665104446,-4.669780731
-4.922146143,-4.929318905
-4.645813121,-4.643501759
-4.926191406,-4.918015957
-5.473258383,-5.466787338
-4.608179126,-4.615712643
-3.949760932,-3.950169086
-4.588490719,-4.59951973
-4.689738788,-4.696270466
-4.694253585,-4.69776392
-4.712997548,-4.721502781
-4.504198548,-4.518423557
-4.738637654,-4.734780312
-5.165650724,-5.165100574
-4.783743601,-4.782305241
-4.735286281,-4.73365736
-4.884214064,-4.887936592
-4.845700282,-4.851599216
-3.881593685,-3.883039474
-4.249258283,-4.245597839
-4.932204588,-4.937550068
-4.648521234,-4.641459942
-3.928796485,-3.931302786
-4.589790179,-4.596226215
-4.543249492,-4.546698093
-4.61920038,-4.616691589
-4.41022965,-4.419205189
-4.733388177,-4.734865665
-4.398243421,-4.410012722
-4.118125835,-4.12436676
-3.823732302,-3.825858593
-4.784788094,-4.785437107
-4.489858617,-4.500015736
-4.56981597,-4.579631329
-5.008784957,-5.004657269
-4.752028869,-4.751987934
-5.757371409,-5.731345654
-5.027648445,-5.029427052
-4.71135749,-4.708638668
-4.953767629,-4.956140041
-4.483617677,-4.478662014
-3.701682512,-3.703476429
-4.631440715,-4.636773586
-4.639596132,-4.649305344
-4.757544951,-4.757290363
-4.653353306,-4.660354614
-4.7054916,-4.701942444
-4.349118073,-4.349478245
-5.186306752,-5.183144569
-4.092180532,-4.09846735
-4.593523747,-4.603375912
-5.686481341,-5.682507992
-5.615182984,-5.614555359
-4.588504353,-4.597718716
-3.746174506,-3.751184702
-4.807570946,-4.808059216
-4.767715564,-4.766609669
-4.146184257,-4.155119419
-4.666161422,-4.667134762
-4.21008214,-4.21153307
-4.150355337,-4.154533863
-4.908368592,-4.907987595
-5.147788141,-5.14329195
-5.431427392,-5.425987244
-4.779736249,-4.779895306
-3.913596127,-3.919230938
-4.585135758,-4.599573612
-4.693354041,-4.693953514
-4.550362455,-4.543760777
-4.47779941,-4.480158329
-4.714917699,-4.710441113
-4.762731591,-4.774523258
-5.265805629,-5.270462036
-5.272731702,-5.274794579
-4.67604309,-4.666433334
-4.647562071,-4.6480546
-4.796613097,-4.796939373
-4.136001015,-4.138097763
-4.851465778,-4.853042126
-4.790075219,-4.78953886
-4.975739615,-4.972654343
-4.771195357,-4.771804333
-5.800251421,-5.799361706
-5.093425277,-5.103693008
-4.278538775,-4.276306629
-5.375910813,-5.384589672
-4.635714544,-4.640599728
-4.927440093,-4.942058563
-4.91017087,-4.91296339
-5.112402292,-5.105418205
-4.768355038,-4.767458439
-4.615797265,-4.622224808
-4.872815368,-4.879363537
-4.526986204,-4.522154808
-4.710553567,-4.714237213
-4.730871687,-4.734398365
-5.07820289,-5.080701351
-4.750293604,-4.757008076
-4.592287829,-4.602148533
-5.171618276,-5.171877384
-4.532157172,-4.533436298
-5.082187916,-5.080300808
-4.778634782,-4.779036045
-4.783727381,-4.784199238
-5.241988299,-5.23904705
-5.465037472,-5.464756012
-5.339572316,-5.337557793
-5.013743406,-5.014036655
-4.403020821,-4.409623146
-5.786666718,-5.783856392
-4.77515687,-4.781293392
-4.2967827,-4.305063725
-5.061101436,-5.083652496
-5.781931463,-5.778775692
-4.77323659,-4.76138258
-4.739898802,-4.739840031
-5.573422912,-5.568766117
-4.653942344,-4.658241749
-4.71784765,-4.725852966
-5.063954931,-5.069839954
-4.927949472,-4.938144207
-5.260532564,-5.264054775
-4.943717717,-4.943968296
-5.34360342,-5.343371391
-4.794182304,-4.79440403
-4.379839988,-4.390563488
-4.660988353,-4.662655354
-4.793573192,-4.80297327
-4.441721261,-4.43810606
-4.756578238,-4.75692606
-4.564976198,-4.575143814
-5.480722835,-5.476278782
-4.775185859,-4.774401188
-4.702207652,-4.705349922
-5.72988019,-5.726364613
-5.190565887,-5.199940205
-4.446849382,-4.455793381
-4.979018808,-4.982746601
-5.708058393,-5.705581188
-4.653399799,-4.661613941
-4.753623318,-4.752479076
-5.103560433,-5.121629238
-4.18824261,-4.19350481
-4.611082387,-4.619026661
-5.061850679,-5.06442976
-4.093017076,-4.099776745
-5.568457787,-5.567651749
-4.66842109,-4.66638422
-4.790084276,-4.790956974
-4.683313979,-4.690339565
-4.62675879,-4.628327847
-3.939724986,-3.943331957
-4.709092938,-4.701835155
-5.087138961,-5.074654102
-4.789691717,-4.789037228
-4.633997282,-4.63253355
-4.886758325,-4.889226437
-5.034050348,-5.031177044
-4.556244734,-4.559327602
-4.682646176,-4.688890457
-4.71722868,-4.716259956
-5.712193662,-5.709796906
-4.784612147,-4.783420563
-5.006579916,-5.008993626
-4.624407313,-4.62573576
-4.69197062,-4.694891453
-4.706598848,-4.714907169
-4.764767143,-4.762058735
-4.392066441,-4.394572735
-4.392111254,-4.39529562
-5.144857363,-5.141025066
-4.754975804,-4.760951519
-4.495934451,-4.502937794
-4.641302066,-4.638478756
-4.80818894,-4.815541744
-4.897344879,-4.896756649
-3.533320232,-3.537952185
-4.975059042,-4.971822262
-3.882415561,-3.883457184
-4.778034926,-4.77720499
-4.61314731,-4.621342659
-3.551588778,-3.551265717
-4.675800023,-4.678893566
-4.748718387,-4.766628265
-4.773920378,-4.773884296
-4.772312503,-4.780604839
-4.756023705,-4.754849911
-4.777446093,-4.777089119
-4.589781028,-4.594297886
-4.691408784,-4.686317444
-4.138826641,-4.146137714
-4.711297795,-4.709048748
-4.332336425,-4.331583977
-4.771631635,-4.771852016
-4.69525539,-4.704291821
-5.4523537,-5.44790411
-4.072373064,-4.072218418
-4.679779638,-4.675623417
-4.783350057,-4.783185005
-4.385037267,-4.391894341
-5.096116309,-5.12044096
-4.784337208,-4.783422947
-4.596944674,-4.606199741
-3.89932966,-3.900409937
-4.581875086,-4.594334126
-4.858527119,-4.865187645
-5.106266771,-5.122520924
-4.811175323,-4.817530155
-4.650209404,-4.655230045
-4.416115638,-4.418579102
-4.797374939,-4.796208382
-4.466856125,-4.475613594
-4.653134849,-4.658752918
-5.020374803,-5.021385193
-4.797491788,-4.803737164
-5.145996253,-5.149555683
-4.053887483,-4.051430225
-4.539478187,-4.545663357
-5.576031411,-5.574018002
-5.035502118,-5.03727293
-4.830923069,-4.838106632
-4.551202272,-4.563055038
-5.237486997,-5.241981983
-4.228121484,-4.228480816
-5.198471181,-5.198680401
-4.599827746,-4.600898266
-4.621508553,-4.625437737
-4.001246885,-4.004609585
-4.580098228,-4.577390194
-4.650815644,-4.656550884
-4.654676399,-4.653476715
-4.678977395,-4.677742958
-4.53414843,-4.539509296
-4.435040269,-4.440640926
-4.456669417,-4.458463192
-4.544945691,-4.545809269
-4.327343762,-4.332104206
-5.081907557,-5.101077557
-4.598195273,-4.600519657
-4.174699386,-4.177525997
-4.602733595,-4.607130527
-5.186084287,-5.187844753
-4.697775234,-4.691804409
-4.540371091,-4.552870274
-4.749697695,-4.748885155
-4.6352388,-4.638719082
-4.22475877,-4.228455067
-4.782552462,-4.78111887
-4.654611382,-4.655914307
-4.648814499,-4.642708302
-4.755160985,-4.754767895
-4.990834753,-4.986425877
-5.005968641,-5.005802631
-4.389436082,-4.407108307
-4.500880492,-4.502696514
-4.679555296,-4.685116291
-4.35894253,-4.36193037
-4.837675247,-4.843210697
-4.681855348,-4.69098711
-4.526362365,-4.529382229
-5.680113832,-5.682289124
-4.482616146,-4.486979008
-4.788938946,-4.787639141
-4.442432867,-4.444624901
-4.685188263,-4.691385269
-4.783360631,-4.783567429
-5.104718733,-5.121230602
-4.110966599,-4.116945744
-4.797174275,-4.797642708
-4.470997313,-4.476817608
-4.757783206,-4.757604122
-5.599562393,-5.598658085
-4.743664808,-4.744570732
-3.94568256,-3.951701641
-3.763805942,-3.764605761
-4.865105851,-4.871217728
-4.638363813,-4.642511368
-4.743027792,-4.742781162
-4.972708502,-4.976664066
-5.020432516,-5.012667179
-4.306229248,-4.304380894
-3.64847806,-3.650529623
-4.597682811,-4.610109806
-4.548198752,-4.550851822
-4.756730503,-4.755758762
-5.07960742,-5.073293686
-5.237843769,-5.237327099
-5.036806396,-5.034573078
-3.932119473,-3.93213582
-5.219694536,-5.217928886
-4.918293749,-4.92388773
-4.723660968,-4.729252815
-5.399165731,-5.403817177
-4.838724417,-4.836196899
-4.448769148,-4.447732449
-4.945343044,-4.948225498
-4.592654682,-4.586747646
-4.762738758,-4.76568222
-4.481845936,-4.491237164
-4.65251707,-4.660142422
-4.613638082,-4.617146969
-4.00839976,-4.011779785
-4.450900582,-4.453756809
-4.665829058,-4.663340092
-4.95111041,-4.946707249
-4.992581057,-5.000551701
-4.876670755,-4.879144192
-4.642084134,-4.65967226
-3.840538221,-3.842337847
-3.855575332,-3.854425669
-4.449644449,-4.457372665
-5.08819854,-5.083338261
-5.197965743,-5.203950882
-4.328799007,-4.331537247
-4.572208931,-4.581125736
-5.584943973,-5.580936909
-4.782378055,-4.78299427
-4.138349786,-4.141708374
-5.24643816,-5.246851921
-4.89657895,-4.899429798
-5.025126142,-5.028027058
-4.601460741,-4.612660885
-4.880483056,-4.88094902
-4.728420521,-4.738921165
-4.490096492,-4.495035648
-3.882262058,-3.884649277
-4.629451761,-4.628115177
-4.592132942,-4.602074146
-4.538292516,-4.544684887
-5.48603666,-5.478351116
-4.593864158,-4.599264622
-4.578819306,-4.58947897
-4.619169948,-4.609848976
-5.372669359,-5.368546009
-4.528572023,-4.548377991
-4.752794252,-4.758854866
-5.056243054,-5.060432911
-4.783929057,-4.773834229
-4.715665205,-4.719833851
-4.74567883,-4.74938345
-3.89711865,-3.900383949
-4.460102341,-4.474816322
-4.286687785,-4.271343708
-5.668398794,-5.672317982
-4.592656077,-4.59777689
-4.412491672,-4.416237354
-3.794213438,-3.801368237
-4.295379438,-4.304090023
-4.752572694,-4.752140522
-4.414099626,-4.416533947
-5.798779782,-5.802724838
-4.205551302,-4.2079072
-4.804630359,-4.809880733
-4.80099957,-4.795088768
-4.767245235,-4.773428917
-5.05592974,-5.06118536
-4.19971317,-4.203516006
-3.858117859,-3.852172613
-4.016789718,-4.015583038
-4.553642789,-4.56299448
-4.509408371,-4.521451473
-4.257832804,-4.260742664
-5.637550665,-5.640681744
-5.228149065,-5.225864887
-5.214998127,-5.205577374
-4.423030766,-4.426520824
-4.775110604,-4.772285938
-4.46913227,-4.471381187
-4.686845273,-4.69330883
-5.380085127,-5.377201557
-5.028782407,-5.027914524
-4.676653346,-4.67971611
-5.658904971,-5.66309309
-5.453136068,-5.44734478
-4.426456312,-4.44194746
-4.246525009,-4.248754025
-4.577063305,-4.581110477
-4.678033584,-4.674553394
-4.673597411,-4.67175293
-4.566985151,-4.582092762
-4.633704893,-4.637455463
-5.080090072,-5.086491108
-3.822046608,-3.830223083
-4.660660827,-4.664796352
-4.650785241,-4.6583848
-4.780553271,-4.779771328
-4.399354751,-4.399848461
-4.887644317,-4.887393475
-5.411642881,-5.411505222
-5.608714006,-5.605100155
-5.528686747,-5.522130966
-4.658173718,-4.657052994
-4.587016175,-4.592636108
-4.675865012,-4.673626423
-4.953793314,-4.954759121
-4.777450231,-4.776549816
-4.697504015,-4.695251942
-4.777931042,-4.778139591
-4.603421315,-4.609814167
-4.665436839,-4.666683197
-5.35536354,-5.361177444
-4.622218301,-4.623081684
-5.12756664,-5.135878086
-4.600838941,-4.605452061
-4.777205171,-4.776633739
-4.205597375,-4.213015079
-4.942209533,-4.942212582
-4.675007611,-4.673497677
-4.714521084,-4.709661007
-5.199136192,-5.199676991
-4.568234502,-4.566784382
-4.36059875,-4.367154121
-4.568241594,-4.583014965
-4.78727417,-4.786882401
-4.774645461,-4.772720814
-4.52632886,-4.540896893
-4.831516198,-4.838713169
-4.744166748,-4.751558781
-5.062433771,-5.072803974
-4.975697783,-4.98059988
-4.692915757,-4.698191643
-4.678808996,-4.672409058
-5.103901914,-5.110648632
-4.234725137,-4.236020565
-4.804241556,-4.80537653
-4.952235526,-4.950524807
-4.79270145,-4.791419029
-5.057275965,-5.051253796
-3.646621218,-3.653140068
-4.631490414,-4.638176441
-4.526667636,-4.521705151
-4.798751324,-4.79862833
-4.738849685,-4.743099689
-4.620799112,-4.617226124
-5.274415785,-5.267784595
-4.410505955,-4.414981365
-4.582364325,-4.593734741
-4.653768397,-4.655159473
-4.167894952,-4.173162937
-3.997881556,-4.001454353
-4.774923419,-4.773887157
-4.653539611,-4.662422657
-4.80511467,-4.810601711
-5.560923027,-5.560895443
-4.329993614,-4.332296848
-5.770303662,-5.770052433
-4.567875675,-4.567476749
-5.282732833,-5.280987263
-4.542223237,-4.553078175
-4.793258273,-4.79383707
-4.626535342,-4.622443676
-5.473824836,-5.474171162
-4.353603255,-4.356426239
-4.999732396,-4.998625755
-4.765147902,-4.765061855
-4.989316508,-4.997065067
-4.606811169,-4.615653038
-4.224794083,-4.224955082
-4.861519656,-4.861875057
-5.034554857,-5.034966946
-5.229756644,-5.230659962
-5.049734585,-5.050214767
-5.574104973,-5.574240685
-4.907508044,-4.905842304
-4.611986357,-4.610987663
-5.05081687,-5.049642086
-4.751718323,-4.750579834
-4.764538068,-4.75586462
-4.883284603,-4.891961575
-4.627021143,-4.627060413
-5.937694915,-5.938321114
-4.629234673,-4.627912045
-4.548108527,-4.5515275
-4.682430152,-4.680857182
-4.596349699,-4.603816986
-4.695345499,-4.688847542
-5.376679771,-5.373129845
-4.545979779,-4.547305584
-4.690784365,-4.693897247
-4.610395334,-4.620775223
-4.608791587,-4.613408566
-4.645030821,-4.646376133
-4.316720573,-4.321874142
-4.805810164,-4.807448864
-4.766053311,-4.765841007
-4.337584964,-4.332204819
-4.638341478,-4.644669533
-4.691098076,-4.707730293
-3.879654129,-3.885364532
-4.733843655,-4.750130653
-4.668086415,-4.677049637
-4.770142324,-4.768627644
-5.523608314,-5.522757053
-4.677252743,-4.676596642
-4.625047972,-4.626452923
-5.52564209,-5.529529095
-4.377110922,-4.378298283
-4.580417044,-4.587933064
-4.691621447,-4.684686661
-4.684679387,-4.690467834
-4.589045654,-4.598223209
-4.790613278,-4.791587353
-4.474034828,-4.477812767
-4.574026243,-4.574980259
-3.824485541,-3.826007366
-4.34896359,-4.346631527
-4.609373905,-4.607374191
-5.101764251,-5.100564957
-4.75153337,-4.751654148
-4.560157255,-4.565007687
-4.792030748,-4.787951469
-4.65865899,-4.662090302
-4.768191579,-4.769986153
-4.62143545,-4.620818615
-4.61761475,-4.615970612
-5.013541197,-5.013133526
-4.777006409,-4.775467396
-4.761602814,-4.757452488
-5.136408541,-5.143948555
-4.56722814,-4.569205761
-4.756149593,-4.756745338
-4.761113437,-4.760790348
-4.356843953,-4.36124897
-4.764557084,-4.755631447
-4.141774634,-4.140118122
-4.774555796,-4.775087833
-4.454028303,-4.454125404
-4.700877625,-4.697639465
-4.061366228,-4.067450523
-5.30015616,-5.296947002
-4.296573797,-4.306293011
-4.991765182,-4.986700535
-4.980577213,-4.98036623
-5.210929732,-5.22047472
-4.750833391,-4.749193668
-4.781498226,-4.781579494
-4.554440849,-4.564160824
-5.817187308,-5.830987453
-4.763483458,-4.767446041
-4.354321701,-4.363156796
-5.175309772,-5.174522877
-4.618381257,-4.624796391
-4.784011904,-4.783585548
-4.6534037,-4.659135342
-4.763439944,-4.75923872
-4.755603759,-4.754288673
-4.499118799,-4.49920702
-4.802034087,-4.80589056
-4.215077479,-4.215290546
-3.891966757,-3.891815901
-4.899515914,-4.899989128
-4.37425304,-4.368363857
-4.622612478,-4.630451202
-4.556824226,-4.564479351
-5.034364239,-5.043445587
-4.347982912,-4.349128723
-5.054581124,-5.046201229
-4.22419383,-4.225644588
-4.550182063,-4.547143936
-4.598945133,-4.603048801
-4.331667798,-4.328077793
-4.579827357,-4.577865601
-5.692115816,-5.690311909
-4.587526182,-4.594866276
-5.024471004,-5.033938885
-4.6375881,-4.644743443
-5.7306855,-5.722027779
-5.071724161,-5.093030453
-4.791845354,-4.795155048
-4.782358405,-4.782876968
-4.585196921,-4.581899643
-4.416926675,-4.420152187
-5.044379429,-5.045126915
-4.448362848,-4.448289394
-4.431383085,-4.431232452
-4.964204472,-4.963389874
-6.009708941,-6.00651741
-4.555625249,-4.5642066
